time,v(vin),v(vout)
0.0010981874999999941,2.892670147058926,2.216979090001979
0.001101187499999994,2.9690256976317437,2.292468611863549
0.001104187499999994,3.044326367511556,2.3669424104190684
0.001107187499999994,3.1185454027289112,2.4403712646378737
0.001110187499999994,3.191656433613998,2.5127265892279844
0.001113187499999994,3.263633484165671,2.5839804115182172
0.001116187499999994,3.3344509812805962,2.654105353296457
0.0011191874999999939,3.404083763839254,2.723074616672871
0.0011221874999999938,3.4725070916455665,2.7908619732280378
0.0011251874999999938,3.53969665421697,2.8574417558535328
0.0011281874999999938,3.605628579421813,2.9227888528072747
0.0011311874999999937,3.6702794419610143,2.986878703595918
0.0011341874999999937,3.7336262716909547,3.0496872963675634
0.0011371874999999937,3.7956465617846655,3.111191166554612
0.0011401874999999936,3.856318276728394,3.171367396551661
0.0011431874999999936,3.9156198601507155,3.2301936162497737
0.0011461874999999936,3.973530242481414,3.287648004277906
0.0011491874999999935,4.030028848437389,3.3437092898261684
0.0011521874999999935,4.085095604332973,3.3983567549453415
0.0011551874999999935,4.138710945212002,3.4515702372330757
0.0011581874999999934,4.190855821799158,3.5033301328306488
0.0011611874999999934,4.241511707268082,3.553617399665174
0.0011641874999999934,4.290660603823874,3.6024135608814354
0.0011671874999999933,4.338285049097614,3.6497007084152226
0.0011701874999999933,4.384368122350665,3.695461506666603
0.0011731874999999932,4.428893450486532,3.7396791962370393
0.0011761874999999932,4.47184521386814,3.782337597698935
0.0011791874999999932,4.513208151938479,3.8234211153701856
0.0011821874999999931,4.552967568642608,3.8629147410696834
0.001185187499999993,4.59110933764909,3.900804057832646
0.001188187499999993,4.627619907369016,3.9370752435671754
0.001191187499999993,4.662486305770813,3.9717150746355925
0.001194187499999993,4.695696144989146,4.0047109293459915
0.001197187499999993,4.727237625726276,4.03605079134111
0.001200187499999993,4.757099541444285,4.065723252873022
0.0012031874999999929,4.785271282346711,4.09371751795345
0.0012061874999999929,4.8117428391481525,4.120023405370573
0.0012091874999999928,4.836504806630526,4.144631351564247
0.0012121874999999928,4.8595483869846925,4.167532413352344
0.0012151874999999927,4.880865392936276,4.18871827050178
0.0012181874999999927,4.900448250654567,4.208181228138475
0.0012211874999999927,4.918290002443462,4.225914218991089
0.0012241874999999926,4.934384309213508,4.241910805464014
0.0012271874999999926,4.948725452734143,4.256165181535571
0.0012301874999999926,4.961308337665363,4.268672174477886
0.0012331874999999925,4.972128493368065,4.2794272463953105
0.0012361874999999925,4.981182075492451,4.288426495578744
0.0012391874999999925,4.9884658673438995,4.295666657673488
0.0012421874999999924,4.993977281025851,4.30114510665876
0.0012451874999999924,4.997714358359265,4.304859855637213
0.0012481874999999924,4.999675771578361,4.306809557433224
0.0012511874999999923,4.999860823802361,4.306993504999007
0.0012541874999999923,4.998269449283093,4.305411631627886
0.0012571874999999923,4.994902213428343,4.3020645109744295
0.0012601874999999922,4.98976031260098,4.296953356881388
0.0012631874999999922,4.982845573693881,4.290080023013716
0.0012661874999999921,4.974160453480857,4.281447002300261
0.0012691874999999921,4.963708037743763,4.271057426183974
0.001272187499999992,4.951492040176141,4.258915063681873
0.001275187499999992,4.937516801063756,4.245024320256265
0.001278187499999992,4.921787285742524,4.229390236499106
0.001281187499999992,4.904309082834338,4.212018486631713
0.001284187499999992,4.885088402261468,4.192915376822463
0.001287187499999992,4.8641320730401985,4.1720878433254525
0.0012901874999999919,4.841447540854519,4.149543450443627
0.0012931874999999918,4.817042865410695,4.125290388320233
0.0012961874999999918,4.790926717573711,4.099337470563114
0.0012991874999999918,4.763108376286534,4.071694131706762
0.0013021874999999917,4.733597725273365,4.042370424517838
0.0013051874999999917,4.7024052495279935,4.011377017150401
0.0013081874999999916,4.669542031588519,3.9787251901579457
0.0013111874999999916,4.6350197475998005,3.94442683337021
0.0013141874999999916,4.598850663164949,3.9084944426435606
0.0013171874999999915,4.56104762898745,3.870941116495042
0.0013201874999999915,4.521624076305334,3.831780552631169
0.0013231874999999915,4.480594012119157,3.791027044384185
0.0013261874999999914,4.437972014215347,3.748695477069859
0.0013291874999999914,4.393773225986819,3.7048013242829696
0.0013321874999999914,4.348013351052563,3.6593606441484887
0.0013351874999999913,4.300708647678261,3.612390075549157
0.0013381874999999913,4.2518759229997665,3.5639068343527147
0.0013411874999999913,4.201532527051644,3.5139287096656298
0.0013441874999999912,4.149696346602748,3.4624740601436694
0.0013471874999999912,4.096385798801173,3.409561810394555
0.0013501874999999912,4.041619824630713,3.3552114475129056
0.0013531874999999911,3.9854178821812076,3.299443017794191
0.001356187499999991,3.9277999397352055,3.2422771236818395
0.001359187499999991,3.8687864686732927,3.183734921010428
0.001362187499999991,3.8083984362007497,3.1238381166187685
0.001365187499999991,3.746657297897957,3.062608966419262
0.001368187499999991,3.683584990097378,3.000070274025713
0.001371187499999991,3.6192039220896364,2.9362453900602743
0.0013741874999999909,3.553536968161649,2.8711582122835586
0.0013771874999999908,3.4866074594694534,2.8048331867197507
0.0013801874999999908,3.4184391757488077,2.737295309983747
0.0013831874999999908,3.3490563368663135,2.6685701330601086
0.0013861874999999907,3.278483594214264,2.5986837668378846
0.0013891874999999907,3.2067460219520703,2.5276628897726447
0.0013921874999999907,3.133869108097577,2.4555347581330733
0.0013951874999999906,3.059878745471271,2.382327219398123
0.0013981874999999906,2.984801222496665,2.3080687295109334
0.0014011874999999905,2.908663213860197,2.2327883748767614
0.0014041874999999905,2.8314917710337806,2.156515900228185
0.0014071874999999905,2.7533143126636057,2.0792817437924174
0.0014101874999999904,2.6741586148283645,2.001117081608866
0.0014131874999999904,2.594052801170604,1.9220538834016572
0.0014161874999999904,2.513025332904469,1.842124983167171
0.0014191874999999903,2.4311049987036277,1.7613641686770631
0.0014221874999999903,2.3483209044727325,1.6798062955465833
